,Date,Intensity
145,(05-29) 20:07:22,91.83012517293294
146,(05-29) 20:07:26,91.83012517293294
147,(05-29) 20:07:30,91.83012517293294
148,(05-29) 20:07:34,91.83012517293294
149,(05-29) 20:07:38,91.83012517293294
150,(05-29) 20:07:42,91.83012517293294
151,(05-29) 20:07:46,91.83012517293294
152,(05-29) 20:07:50,91.83012517293294
153,(05-29) 20:07:54,91.83012517293294
154,(05-29) 20:07:58,91.83012517293294
155,(05-29) 20:08:02,91.83012517293294
156,(05-29) 20:08:06,91.83012517293294
157,(05-29) 20:08:10,89.82741292317708
158,(05-29) 20:08:14,89.82741292317708
159,(05-29) 20:08:18,89.82741292317708
160,(05-29) 20:08:22,89.82741292317708
161,(05-29) 20:08:26,89.82741292317708
162,(05-29) 20:08:30,89.82741292317708
163,(05-29) 20:08:35,89.82741292317708
164,(05-29) 20:08:38,89.82741292317708
165,(05-29) 20:08:42,89.82741292317708
166,(05-29) 20:08:45,89.82741292317708
167,(05-29) 20:08:49,89.82741292317708
168,(05-29) 20:08:53,89.82741292317708
169,(05-29) 20:08:57,89.82741292317708
170,(05-29) 20:09:01,89.82741292317708
171,(05-29) 20:09:05,89.82741292317708
172,(05-29) 20:09:09,90.83741633097331
173,(05-29) 20:09:13,90.83741633097331
174,(05-29) 20:09:17,90.83741633097331
175,(05-29) 20:09:21,90.83741633097331
176,(05-29) 20:09:25,90.83741633097331
177,(05-29) 20:09:29,90.83741633097331
178,(05-29) 20:09:34,90.83741633097331
179,(05-29) 20:09:38,90.83741633097331
180,(05-29) 20:09:42,90.83741633097331
181,(05-29) 20:09:46,90.83741633097331
182,(05-29) 20:09:50,90.83741633097331
183,(05-29) 20:09:54,90.83741633097331
184,(05-29) 20:09:58,90.83741633097331
185,(05-29) 20:10:02,90.83741633097331
186,(05-29) 20:10:06,90.83741633097331
187,(05-29) 20:10:10,90.24925740559895
188,(05-29) 20:10:14,90.24925740559895
189,(05-29) 20:10:18,90.24925740559895
190,(05-29) 20:10:22,90.24925740559895
191,(05-29) 20:10:26,90.24925740559895
192,(05-29) 20:10:30,90.24925740559895
193,(05-29) 20:10:34,90.24925740559895
194,(05-29) 20:10:38,90.24925740559895
195,(05-29) 20:10:42,90.24925740559895
196,(05-29) 20:10:46,90.24925740559895
197,(05-29) 20:10:50,90.24925740559895
198,(05-29) 20:10:54,90.24925740559895
199,(05-29) 20:10:58,90.24925740559895
200,(05-29) 20:11:02,90.24925740559895
201,(05-29) 20:11:06,90.24925740559895
202,(05-29) 20:11:10,91.27568817138672
203,(05-29) 20:11:14,91.27568817138672
204,(05-29) 20:11:18,91.27568817138672
205,(05-29) 20:11:22,91.27568817138672
206,(05-29) 20:11:26,91.27568817138672
207,(05-29) 20:11:30,91.27568817138672
208,(05-29) 20:11:34,91.27568817138672
209,(05-29) 20:11:38,91.27568817138672
210,(05-29) 20:11:42,91.27568817138672
211,(05-29) 20:11:46,91.27568817138672
212,(05-29) 20:11:50,91.27568817138672
213,(05-29) 20:11:54,91.27568817138672
214,(05-29) 20:11:58,91.27568817138672
215,(05-29) 20:12:02,91.27568817138672
216,(05-29) 20:12:06,91.27568817138672
217,(05-29) 20:12:10,89.37986246744792
218,(05-29) 20:12:14,89.37986246744792
219,(05-29) 20:12:18,89.37986246744792
220,(05-29) 20:12:22,89.37986246744792
221,(05-29) 20:12:26,89.37986246744792
222,(05-29) 20:12:30,89.37986246744792
223,(05-29) 20:12:35,89.37986246744792
224,(05-29) 20:12:37,89.37986246744792
225,(05-29) 20:12:41,89.37986246744792
226,(05-29) 20:12:46,89.37986246744792
227,(05-29) 20:12:49,89.37986246744792
228,(05-29) 20:12:54,89.37986246744792
229,(05-29) 20:12:58,89.37986246744792
230,(05-29) 20:13:02,89.37986246744792
231,(05-29) 20:13:06,89.37986246744792
232,(05-29) 20:13:10,90.99168904622395
233,(05-29) 20:13:14,90.99168904622395
234,(05-29) 20:13:18,90.99168904622395
235,(05-29) 20:13:22,90.99168904622395
236,(05-29) 20:13:26,90.99168904622395
237,(05-29) 20:13:30,90.99168904622395
238,(05-29) 20:13:34,90.99168904622395
239,(05-29) 20:13:38,90.99168904622395
240,(05-29) 20:13:42,90.99168904622395
241,(05-29) 20:13:46,90.99168904622395
242,(05-29) 20:13:50,90.99168904622395
243,(05-29) 20:13:54,90.99168904622395
244,(05-29) 20:13:58,90.99168904622395
245,(05-29) 20:14:02,90.99168904622395
246,(05-29) 20:14:06,90.99168904622395
247,(05-29) 20:14:10,89.09318033854167
248,(05-29) 20:14:14,89.09318033854167
249,(05-29) 20:14:18,89.09318033854167
250,(05-29) 20:14:22,89.09318033854167
251,(05-29) 20:14:26,89.09318033854167
252,(05-29) 20:14:30,89.09318033854167
253,(05-29) 20:14:34,89.09318033854167
254,(05-29) 20:14:40,89.09318033854167
255,(05-29) 20:14:42,89.09318033854167
256,(05-29) 20:14:46,89.09318033854167
257,(05-29) 20:14:50,89.09318033854167
258,(05-29) 20:14:54,89.09318033854167
259,(05-29) 20:14:58,89.09318033854167
260,(05-29) 20:15:03,89.09318033854167
261,(05-29) 20:15:07,89.09318033854167
262,(05-29) 20:15:10,89.09318033854167
263,(05-29) 20:15:14,91.01781336466472
264,(05-29) 20:15:18,91.01781336466472
265,(05-29) 20:15:22,91.01781336466472
266,(05-29) 20:15:26,91.01781336466472
267,(05-29) 20:15:30,91.01781336466472
268,(05-29) 20:15:34,91.01781336466472
269,(05-29) 20:15:38,91.01781336466472
270,(05-29) 20:15:42,91.01781336466472
271,(05-29) 20:15:46,91.01781336466472
272,(05-29) 20:15:50,91.01781336466472
273,(05-29) 20:15:54,91.01781336466472
274,(05-29) 20:15:58,91.01781336466472
275,(05-29) 20:16:02,91.01781336466472
276,(05-29) 20:16:06,91.01781336466472
277,(05-29) 20:16:10,92.02301915486653
278,(05-29) 20:16:14,92.02301915486653
279,(05-29) 20:16:18,92.02301915486653
280,(05-29) 20:16:22,92.02301915486653
281,(05-29) 20:16:26,92.02301915486653
282,(05-29) 20:16:30,92.02301915486653
283,(05-29) 20:16:34,92.02301915486653
284,(05-29) 20:16:40,92.02301915486653
285,(05-29) 20:16:42,92.02301915486653
286,(05-29) 20:16:46,92.02301915486653
287,(05-29) 20:16:50,92.02301915486653
288,(05-29) 20:16:54,92.02301915486653
289,(05-29) 20:16:58,92.02301915486653
290,(05-29) 20:17:02,92.02301915486653
291,(05-29) 20:17:06,92.02301915486653
292,(05-29) 20:17:10,91.39624150594075
293,(05-29) 20:17:14,91.39624150594075
294,(05-29) 20:17:18,91.39624150594075
295,(05-29) 20:17:23,91.39624150594075
296,(05-29) 20:17:26,91.39624150594075
297,(05-29) 20:17:30,91.39624150594075
298,(05-29) 20:17:34,91.39624150594075
299,(05-29) 20:17:39,91.39624150594075
300,(05-29) 20:17:42,91.39624150594075
301,(05-29) 20:17:47,91.39624150594075
302,(05-29) 20:17:50,91.39624150594075
303,(05-29) 20:17:54,91.39624150594075
304,(05-29) 20:17:58,91.39624150594075
305,(05-29) 20:18:02,91.39624150594075
306,(05-29) 20:18:06,91.39624150594075
307,(05-29) 20:18:10,91.84205627441406
308,(05-29) 20:18:14,91.84205627441406
309,(05-29) 20:18:18,91.84205627441406
310,(05-29) 20:18:22,91.84205627441406
311,(05-29) 20:18:26,91.84205627441406
312,(05-29) 20:18:30,91.84205627441406
313,(05-29) 20:18:34,91.84205627441406
314,(05-29) 20:18:38,91.84205627441406
315,(05-29) 20:18:42,91.84205627441406
316,(05-29) 20:18:46,91.84205627441406
317,(05-29) 20:18:50,91.84205627441406
318,(05-29) 20:18:54,91.84205627441406
319,(05-29) 20:18:58,91.84205627441406
320,(05-29) 20:19:02,91.84205627441406
321,(05-29) 20:19:06,91.84205627441406
322,(05-29) 20:19:10,91.93998591105144
323,(05-29) 20:19:14,91.93998591105144
324,(05-29) 20:19:18,91.93998591105144
325,(05-29) 20:19:22,91.93998591105144
326,(05-29) 20:19:26,91.93998591105144
327,(05-29) 20:19:30,91.93998591105144
328,(05-29) 20:19:34,91.93998591105144
329,(05-29) 20:19:38,91.93998591105144
330,(05-29) 20:19:42,91.93998591105144
331,(05-29) 20:19:46,91.93998591105144
332,(05-29) 20:19:50,91.93998591105144
333,(05-29) 20:19:54,91.93998591105144
334,(05-29) 20:19:58,91.93998591105144
335,(05-29) 20:20:02,91.93998591105144
336,(05-29) 20:20:06,91.93998591105144
337,(05-29) 20:20:10,91.93998591105144
338,(05-29) 20:20:14,93.70745595296223
339,(05-29) 20:20:18,93.70745595296223
340,(05-29) 20:20:22,93.70745595296223
341,(05-29) 20:20:26,93.70745595296223
342,(05-29) 20:20:30,93.70745595296223
343,(05-29) 20:20:35,93.70745595296223
344,(05-29) 20:20:39,93.70745595296223
345,(05-29) 20:20:43,93.70745595296223
346,(05-29) 20:20:47,93.70745595296223
347,(05-29) 20:20:51,93.70745595296223
348,(05-29) 20:20:55,93.70745595296223
349,(05-29) 20:20:58,93.70745595296223
350,(05-29) 20:21:02,93.70745595296223
351,(05-29) 20:21:06,93.70745595296223
352,(05-29) 20:21:10,93.18414052327473
353,(05-29) 20:21:14,93.18414052327473
354,(05-29) 20:21:18,93.18414052327473
355,(05-29) 20:21:22,93.18414052327473
356,(05-29) 20:21:26,93.18414052327473
357,(05-29) 20:21:30,93.18414052327473
358,(05-29) 20:21:34,93.18414052327473
359,(05-29) 20:21:38,93.18414052327473
360,(05-29) 20:21:42,93.18414052327473
361,(05-29) 20:21:46,93.18414052327473
362,(05-29) 20:21:50,93.18414052327473
363,(05-29) 20:21:54,93.18414052327473
364,(05-29) 20:21:58,93.18414052327473
365,(05-29) 20:22:02,93.18414052327473
366,(05-29) 20:22:06,93.18414052327473
367,(05-29) 20:22:10,95.3627535502116
368,(05-29) 20:22:14,95.3627535502116
369,(05-29) 20:22:18,95.3627535502116
370,(05-29) 20:22:22,95.3627535502116
371,(05-29) 20:22:26,95.3627535502116
372,(05-29) 20:22:30,95.3627535502116
373,(05-29) 20:22:35,95.3627535502116
374,(05-29) 20:22:38,95.3627535502116
375,(05-29) 20:22:42,95.3627535502116
376,(05-29) 20:22:46,95.3627535502116
377,(05-29) 20:22:50,95.3627535502116
378,(05-29) 20:22:54,95.3627535502116
379,(05-29) 20:22:58,95.3627535502116
380,(05-29) 20:23:02,95.3627535502116
381,(05-29) 20:23:06,95.3627535502116
382,(05-29) 20:23:10,93.80159505208333
383,(05-29) 20:23:14,93.80159505208333
384,(05-29) 20:23:18,93.80159505208333
385,(05-29) 20:23:22,93.80159505208333
386,(05-29) 20:23:26,93.80159505208333
387,(05-29) 20:23:30,93.80159505208333
388,(05-29) 20:23:35,93.80159505208333
389,(05-29) 20:23:38,93.80159505208333
390,(05-29) 20:23:42,93.80159505208333
391,(05-29) 20:23:47,93.80159505208333
392,(05-29) 20:23:51,93.80159505208333
393,(05-29) 20:23:55,93.80159505208333
394,(05-29) 20:23:59,93.80159505208333
395,(05-29) 20:24:03,93.80159505208333
396,(05-29) 20:24:07,93.80159505208333
397,(05-29) 20:24:11,96.3705546061198
398,(05-29) 20:24:15,96.3705546061198
399,(05-29) 20:24:19,96.3705546061198
400,(05-29) 20:24:23,96.3705546061198
401,(05-29) 20:24:27,96.3705546061198
402,(05-29) 20:24:31,96.3705546061198
403,(05-29) 20:24:35,96.3705546061198
404,(05-29) 20:24:38,96.3705546061198
405,(05-29) 20:24:42,96.3705546061198
406,(05-29) 20:24:46,96.3705546061198
407,(05-29) 20:24:50,96.3705546061198
408,(05-29) 20:24:54,96.3705546061198
409,(05-29) 20:24:58,96.3705546061198
410,(05-29) 20:25:02,96.3705546061198
411,(05-29) 20:25:06,96.3705546061198
412,(05-29) 20:25:10,94.3768679300944
413,(05-29) 20:25:14,94.3768679300944
414,(05-29) 20:25:18,94.3768679300944
415,(05-29) 20:25:22,94.3768679300944
416,(05-29) 20:25:26,94.3768679300944
417,(05-29) 20:25:30,94.3768679300944
418,(05-29) 20:25:34,94.3768679300944
419,(05-29) 20:25:38,94.3768679300944
420,(05-29) 20:25:42,94.3768679300944
421,(05-29) 20:25:46,94.3768679300944
422,(05-29) 20:25:50,94.3768679300944
423,(05-29) 20:25:54,94.3768679300944
424,(05-29) 20:25:58,94.3768679300944
425,(05-29) 20:26:02,94.3768679300944
426,(05-29) 20:26:06,94.3768679300944
427,(05-29) 20:26:10,95.932373046875
428,(05-29) 20:26:14,95.932373046875
429,(05-29) 20:26:18,95.932373046875
430,(05-29) 20:26:22,95.932373046875
431,(05-29) 20:26:26,95.932373046875
432,(05-29) 20:26:30,95.932373046875
433,(05-29) 20:26:35,95.932373046875
434,(05-29) 20:26:38,95.932373046875
435,(05-29) 20:26:42,95.932373046875
436,(05-29) 20:26:47,95.932373046875
437,(05-29) 20:26:51,95.932373046875
438,(05-29) 20:26:55,95.932373046875
439,(05-29) 20:26:59,95.932373046875
440,(05-29) 20:27:03,95.932373046875
441,(05-29) 20:27:07,95.932373046875
442,(05-29) 20:27:11,95.55190022786458
443,(05-29) 20:27:15,95.55190022786458
444,(05-29) 20:27:19,95.55190022786458
445,(05-29) 20:27:23,95.55190022786458
446,(05-29) 20:27:27,95.55190022786458
447,(05-29) 20:27:31,95.55190022786458
448,(05-29) 20:27:35,95.55190022786458
449,(05-29) 20:27:39,95.55190022786458
450,(05-29) 20:27:42,95.55190022786458
451,(05-29) 20:27:47,95.55190022786458
452,(05-29) 20:27:50,95.55190022786458
453,(05-29) 20:27:54,95.55190022786458
454,(05-29) 20:27:58,95.55190022786458
455,(05-29) 20:28:02,95.55190022786458
456,(05-29) 20:28:06,95.55190022786458
457,(05-29) 20:28:10,99.10624440511067
458,(05-29) 20:28:14,99.10624440511067
459,(05-29) 20:28:18,99.10624440511067
460,(05-29) 20:28:22,99.10624440511067
461,(05-29) 20:28:26,99.10624440511067
462,(05-29) 20:28:30,99.10624440511067
463,(05-29) 20:28:34,99.10624440511067
464,(05-29) 20:28:38,99.10624440511067
465,(05-29) 20:28:42,99.10624440511067
466,(05-29) 20:28:46,99.10624440511067
467,(05-29) 20:28:50,99.10624440511067
468,(05-29) 20:28:54,99.10624440511067
469,(05-29) 20:28:58,99.10624440511067
470,(05-29) 20:29:02,99.10624440511067
471,(05-29) 20:29:06,99.10624440511067
472,(05-29) 20:29:10,97.61575317382812
473,(05-29) 20:29:14,97.61575317382812
474,(05-29) 20:29:18,97.61575317382812
475,(05-29) 20:29:22,97.61575317382812
476,(05-29) 20:29:26,97.61575317382812
477,(05-29) 20:29:30,97.61575317382812
478,(05-29) 20:29:34,97.61575317382812
479,(05-29) 20:29:38,97.61575317382812
480,(05-29) 20:29:42,97.61575317382812
481,(05-29) 20:29:46,97.61575317382812
482,(05-29) 20:29:50,97.61575317382812
483,(05-29) 20:29:54,97.61575317382812
484,(05-29) 20:29:58,97.61575317382812
485,(05-29) 20:30:02,97.61575317382812
486,(05-29) 20:30:06,97.61575317382812
487,(05-29) 20:30:10,97.63572184244792
488,(05-29) 20:30:14,97.63572184244792
489,(05-29) 20:30:19,97.63572184244792
490,(05-29) 20:30:23,97.63572184244792
491,(05-29) 20:30:27,97.63572184244792
492,(05-29) 20:30:31,97.63572184244792
493,(05-29) 20:30:35,97.63572184244792
494,(05-29) 20:30:39,97.63572184244792
495,(05-29) 20:30:43,97.63572184244792
496,(05-29) 20:30:47,97.63572184244792
497,(05-29) 20:30:51,97.63572184244792
498,(05-29) 20:30:55,97.63572184244792
499,(05-29) 20:30:59,97.63572184244792
500,(05-29) 20:31:03,97.63572184244792
501,(05-29) 20:31:07,97.63572184244792
502,(05-29) 20:31:11,99.03606923421223
503,(05-29) 20:31:15,99.03606923421223
504,(05-29) 20:31:19,99.03606923421223
505,(05-29) 20:31:23,99.03606923421223
506,(05-29) 20:31:27,99.03606923421223
507,(05-29) 20:31:31,99.03606923421223
508,(05-29) 20:31:35,99.03606923421223
509,(05-29) 20:31:38,99.03606923421223
510,(05-29) 20:31:42,99.03606923421223
511,(05-29) 20:31:46,99.03606923421223
512,(05-29) 20:31:50,99.03606923421223
513,(05-29) 20:31:54,99.03606923421223
514,(05-29) 20:31:58,99.03606923421223
515,(05-29) 20:32:02,99.03606923421223
516,(05-29) 20:32:06,99.03606923421223
517,(05-29) 20:32:10,98.9445317586263
518,(05-29) 20:32:14,98.9445317586263
519,(05-29) 20:32:18,98.9445317586263
520,(05-29) 20:32:22,98.9445317586263
521,(05-29) 20:32:26,98.9445317586263
522,(05-29) 20:32:30,98.9445317586263
523,(05-29) 20:32:35,98.9445317586263
524,(05-29) 20:32:39,98.9445317586263
525,(05-29) 20:32:42,98.9445317586263
526,(05-29) 20:32:46,98.9445317586263
527,(05-29) 20:32:51,98.9445317586263
528,(05-29) 20:32:55,98.9445317586263
529,(05-29) 20:32:59,98.9445317586263
530,(05-29) 20:33:03,98.9445317586263
531,(05-29) 20:33:07,98.9445317586263
532,(05-29) 20:33:11,100.36767069498698
533,(05-29) 20:33:15,100.36767069498698
534,(05-29) 20:33:19,100.36767069498698
535,(05-29) 20:33:23,100.36767069498698
536,(05-29) 20:33:27,100.36767069498698
537,(05-29) 20:33:31,100.36767069498698
538,(05-29) 20:33:35,100.36767069498698
539,(05-29) 20:33:39,100.36767069498698
540,(05-29) 20:33:43,100.36767069498698
541,(05-29) 20:33:47,100.36767069498698
542,(05-29) 20:33:51,100.36767069498698
543,(05-29) 20:33:55,100.36767069498698
544,(05-29) 20:33:59,100.36767069498698
545,(05-29) 20:34:03,100.36767069498698
546,(05-29) 20:34:07,100.36767069498698
547,(05-29) 20:34:11,100.24547576904297
548,(05-29) 20:34:14,100.24547576904297
549,(05-29) 20:34:18,100.24547576904297
550,(05-29) 20:34:22,100.24547576904297
551,(05-29) 20:34:26,100.24547576904297
552,(05-29) 20:34:30,100.24547576904297
553,(05-29) 20:34:34,100.24547576904297
554,(05-29) 20:34:38,100.24547576904297
555,(05-29) 20:34:42,100.24547576904297
556,(05-29) 20:34:46,100.24547576904297
557,(05-29) 20:34:50,100.24547576904297
558,(05-29) 20:34:54,100.24547576904297
559,(05-29) 20:34:58,100.24547576904297
560,(05-29) 20:35:02,100.24547576904297
561,(05-29) 20:35:06,100.24547576904297
562,(05-29) 20:35:10,97.8989028930664
563,(05-29) 20:35:14,97.8989028930664
564,(05-29) 20:35:18,97.8989028930664
565,(05-29) 20:35:22,97.8989028930664
566,(05-29) 20:35:26,97.8989028930664
567,(05-29) 20:35:30,97.8989028930664
568,(05-29) 20:35:34,97.8989028930664
569,(05-29) 20:35:38,97.8989028930664
570,(05-29) 20:35:42,97.8989028930664
571,(05-29) 20:35:46,97.8989028930664
572,(05-29) 20:35:51,97.8989028930664
573,(05-29) 20:35:55,97.8989028930664
574,(05-29) 20:35:59,97.8989028930664
575,(05-29) 20:36:03,97.8989028930664
576,(05-29) 20:36:07,97.8989028930664
577,(05-29) 20:36:11,100.13551839192708
578,(05-29) 20:36:15,100.13551839192708
579,(05-29) 20:36:19,100.13551839192708
580,(05-29) 20:36:23,100.13551839192708
581,(05-29) 20:36:27,100.13551839192708
582,(05-29) 20:36:31,100.13551839192708
583,(05-29) 20:36:35,100.13551839192708
584,(05-29) 20:36:39,100.13551839192708
585,(05-29) 20:36:43,100.13551839192708
586,(05-29) 20:36:47,100.13551839192708
587,(05-29) 20:36:51,100.13551839192708
588,(05-29) 20:36:55,100.13551839192708
589,(05-29) 20:36:59,100.13551839192708
590,(05-29) 20:37:03,100.13551839192708
591,(05-29) 20:37:07,100.13551839192708
592,(05-29) 20:37:11,100.90778096516927
593,(05-29) 20:37:15,100.90778096516927
594,(05-29) 20:37:19,100.90778096516927
595,(05-29) 20:37:23,100.90778096516927
596,(05-29) 20:37:27,100.90778096516927
597,(05-29) 20:37:31,100.90778096516927
598,(05-29) 20:37:34,100.90778096516927
599,(05-29) 20:37:38,100.90778096516927
600,(05-29) 20:37:42,100.90778096516927
601,(05-29) 20:37:46,100.90778096516927
602,(05-29) 20:37:50,100.90778096516927
603,(05-29) 20:37:54,100.90778096516927
604,(05-29) 20:37:58,100.90778096516927
605,(05-29) 20:38:02,100.90778096516927
606,(05-29) 20:38:06,100.90778096516927
607,(05-29) 20:38:10,102.93136342366536
608,(05-29) 20:38:14,102.93136342366536
609,(05-29) 20:38:18,102.93136342366536
610,(05-29) 20:38:22,102.93136342366536
611,(05-29) 20:38:26,102.93136342366536
612,(05-29) 20:38:30,102.93136342366536
613,(05-29) 20:38:35,102.93136342366536
614,(05-29) 20:38:39,102.93136342366536
615,(05-29) 20:38:43,102.93136342366536
616,(05-29) 20:38:47,102.93136342366536
617,(05-29) 20:38:51,102.93136342366536
618,(05-29) 20:38:55,102.93136342366536
619,(05-29) 20:38:59,102.93136342366536
620,(05-29) 20:39:03,102.93136342366536
621,(05-29) 20:39:07,102.93136342366536
622,(05-29) 20:39:11,105.11398061116536
623,(05-29) 20:39:15,105.11398061116536
624,(05-29) 20:39:19,105.11398061116536
625,(05-29) 20:39:23,105.11398061116536
626,(05-29) 20:39:27,105.11398061116536
627,(05-29) 20:39:31,105.11398061116536
628,(05-29) 20:39:34,105.11398061116536
629,(05-29) 20:39:39,105.11398061116536
630,(05-29) 20:39:43,105.11398061116536
631,(05-29) 20:39:47,105.11398061116536
632,(05-29) 20:39:50,105.11398061116536
633,(05-29) 20:39:54,105.11398061116536
634,(05-29) 20:39:58,105.11398061116536
